user_id,name,age,learning_style_Problem-Solving,learning_style_Text-based,learning_style_Visual,learning_style_string,study_preference_Solo,study_preference_string,study_level_Beginner,study_level_Intermediate,study_level_string,Algorithms,Artificial Intelligence,Augmented Reality,Big Data,Bioinformatics,Blockchains,Cloud Computing,Compiler Design,Computer Architecture,Computer Networks,Computer Vision,Cryptography,Cybersecurity,Data Mining,Data Structures,Database Management,Deep Learning,Digital Logic,Distributed Systems,Embedded Systems,Ethical Hacking,Game Development,Graph Theory,Human-Computer Interaction,Image Processing,Internet of Things,Linear Algebra,Machine Learning,Mathematics for CS,Mobile Computing,Natural Language Processing,Network Security,Neural Networks,Operating System Internals,Operating Systems,Optimization Techniques,Parallel Computing,Pattern Recognition,Physics for CS,Probability & Statistics,Programming Languages,Quantum Computing,Reinforcement Learning,Signal Processing,Software Engineering,Software Testing,Speech Recognition,Theory of Computation,Virtual Reality,Web Development,Wireless Networks,string,recommendations
291,Kristin Wood,0.6666666666666666,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[(409, 0.6231455876013339), (113, 0.5925609531240801), (116, 0.5798226990776946)]"
292,Melanie Moss,0.7,True,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(360, 0.7659371297812062), (280, 0.7230323774362568), (379, 0.6933054513490635)]"
293,Douglas Rodriguez,0.6333333333333333,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(339, 0.8904077195887171), (357, 0.8505273422269654), (84, 0.7880336618703598)]"
294,Kiara Alvarez,0.7333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(218, 0.7503279342283778), (62, 0.6894559358062362), (388, 0.6892157711938203)]"
295,Tamara Cowan,0.6,False,True,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(379, 0.8992801614095625), (280, 0.7483261493128848), (454, 0.7478024631344238)]"
296,Manuel Carter,0.7333333333333333,False,False,True,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(190, 0.7976329467527986), (391, 0.7576133277888042), (339, 0.7287149700315975)]"
297,Erika Lozano,1.0,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(86, 0.7647996879741461), (135, 0.7412493166611013), (480, 0.7323605948003526)]"
298,Michael Medina,0.6,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(97, 0.722022883555345), (237, 0.654303852841882), (207, 0.6319752126888097)]"
299,Erica Gilmore,0.8,False,True,False,False,True,False,False,False,False,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(78, 0.6010775829258341), (193, 0.5976516590632497), (498, 0.5736289712065565)]"
300,Shari Colon,0.9333333333333332,False,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(416, 0.7959378737967386), (152, 0.7749267148271608), (414, 0.7267790783955389)]"
301,Joanna Hamilton,0.7333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(341, 0.6862278722617698), (440, 0.6826813127056145), (53, 0.6659662999787961)]"
302,Deborah Mendez,0.6333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(86, 0.6199561779428763), (237, 0.6191535659528951), (397, 0.6000266677711027)]"
303,Gregory Haas,1.0,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(264, 0.7606388292556648), (223, 0.7271448918594983), (107, 0.6966499127376901)]"
304,Parker Pierce,0.8666666666666667,False,True,False,False,False,False,True,False,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(69, 0.8134321956944646), (468, 0.7583932833395504), (66, 0.7564045923879218)]"
305,Vanessa Washington,0.8,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[(48, 0.6937788652906997), (57, 0.6935189170922471), (198, 0.6925826076765041)]"
306,Nicholas Smith,0.6666666666666666,True,False,False,False,True,False,False,True,False,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[(240, 0.7314690121023252), (149, 0.6824990826848452), (388, 0.6614586583320384)]"
307,David Miller,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"[(33, 0.6878761918783496), (86, 0.6828072514732026), (305, 0.657359506756273)]"
308,Erin Faulkner,0.9,False,False,True,False,True,False,True,False,False,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(386, 0.8158539333476869), (176, 0.7803577234468406), (36, 0.776438121974463)]"
309,Sherry Kane,0.9666666666666668,False,True,False,False,True,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(491, 0.8472343723831528), (155, 0.7814626849519191), (67, 0.7814626849519191)]"
310,John Meyer,0.6666666666666666,False,False,True,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(143, 0.7716704901292749), (31, 0.7712233198330517), (319, 0.7700706854803921)]"
311,Phillip Long,1.0,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(173, 0.5391283155792698), (499, 0.5177106792813175), (367, 0.5082247522950788)]"
312,Andrew Osborne,0.9333333333333332,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(284, 0.7765296255663607), (277, 0.7224127898381109), (303, 0.6649746858251266)]"
313,Joseph Joseph,0.6666666666666666,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(437, 0.749144633763927), (75, 0.6989941374542947), (287, 0.6821357169577301)]"
314,Steven Ayers,0.9,False,True,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"[(209, 0.7055429766148827), (77, 0.6719022576343154), (159, 0.6719022576343154)]"
315,Jerry Mason,0.6,True,False,False,False,True,False,False,True,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"[(93, 0.6851577348693657), (194, 0.684985774993488), (181, 0.684985774993488)]"
316,Kaitlyn Wilson,0.7666666666666666,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(425, 0.7403295120088687), (186, 0.7087710328204265), (416, 0.7067418332069473)]"
317,Heather Brooks,0.6333333333333333,True,False,False,False,True,False,False,True,False,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[(342, 0.7591552559562527), (99, 0.7405383823394618), (318, 0.6863467648787672)]"
318,Margaret Stewart,0.7333333333333333,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"[(99, 0.7525293221781978), (282, 0.720667048098919), (93, 0.6875264227074617)]"
319,Brady Norris,0.7333333333333333,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(153, 0.7714782680784008), (373, 0.7713829436675653), (55, 0.7706173737419131)]"
320,Crystal Drake,0.9,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(361, 0.8471973695618574), (94, 0.8122776818483199), (172, 0.8008074578634742)]"
321,Nicholas Joseph,0.7333333333333333,True,False,False,False,True,False,False,True,False,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[(78, 0.6851536184668867), (5, 0.664746048649685), (82, 0.6646500468912699)]"
322,Jamie Maynard,0.6333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[(475, 0.7297122097170892), (266, 0.6865597122389908), (200, 0.6800033280243762)]"
323,John Waters,0.7,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(403, 0.7886883926953216), (477, 0.7872866273627654), (320, 0.7533184163840215)]"
324,Monica Reilly,0.7,False,True,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(187, 0.7754432221992658), (186, 0.752107405125758), (279, 0.7312643357407741)]"
325,Kerry Johnson,1.0,False,False,True,False,True,False,False,True,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(206, 0.7562743028997612), (29, 0.7264102145472737), (219, 0.7027403853825437)]"
326,Trevor Sullivan,0.8666666666666667,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[(409, 0.6947301345304866), (444, 0.6571198512656233), (10, 0.6517926707784328)]"
327,Jill Diaz,0.8666666666666667,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(164, 0.745014007626456), (128, 0.7372810800728636), (449, 0.7372810800728636)]"
328,Chase Meadows,1.0,False,False,True,False,False,False,True,False,False,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(214, 0.8342976876265135), (146, 0.7931871805249828), (13, 0.7888934916555407)]"
329,Jessica Romero,0.7333333333333333,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(32, 0.814959574380374), (67, 0.814728104606187), (244, 0.7676676989217908)]"
330,Melissa Taylor,0.9333333333333332,True,False,False,False,True,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(187, 0.819500671308015), (355, 0.7973885637100406), (31, 0.7941331617051545)]"
331,Robert Smith,0.7666666666666666,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"[(367, 0.7326125102630515), (119, 0.7314241250171498), (272, 0.7168690465078882)]"
332,Susan Carter,0.9,False,False,True,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(167, 0.722171101940855), (86, 0.7186708336509203), (135, 0.6995534640097757)]"
333,Laurie Jones,0.8333333333333334,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(396, 0.8640084273364744), (245, 0.7072678953580577), (111, 0.6864431494422327)]"
334,Stacy Downs,0.9666666666666668,False,True,False,False,True,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(197, 0.7152635210393156), (177, 0.6705825647955779), (53, 0.6692059861869432)]"
335,Patricia Jones,0.8333333333333334,False,False,False,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"[(439, 0.7462010791136109), (495, 0.7153997898315894), (150, 0.7146217902288889)]"
336,Sarah Huffman,0.9666666666666668,False,True,False,False,True,False,False,False,False,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"[(431, 0.5790770183011943), (61, 0.5536448342482118), (108, 0.5416240544376397)]"
337,Donald Peterson,0.9333333333333332,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"[(22, 0.8514997075116786), (80, 0.7200594757495763), (456, 0.6940107129519656)]"
338,Stacy Ellis,0.8666666666666667,False,False,True,False,True,False,False,True,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(365, 0.7942437015259745), (235, 0.7257992345845676), (278, 0.6940107129519656)]"
339,Robert Buck Jr.,1.0,False,False,True,False,False,False,True,False,False,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(293, 0.8904077195887171), (190, 0.8567943067362208), (84, 0.7904194508769076)]"
340,Elizabeth Wu,0.9333333333333332,False,False,True,False,True,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(474, 0.8123734091489303), (176, 0.7808998988784368), (486, 0.7508942662988825)]"
341,Kara Richardson,0.7666666666666666,False,True,False,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(301, 0.6862278722617698), (262, 0.6852739974890283), (253, 0.6842391486604396)]"
342,Mrs. Danielle Wall,0.9333333333333332,False,False,True,False,True,False,False,True,False,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(317, 0.7591552559562527), (168, 0.7465942607817193), (351, 0.6935549180553928)]"
343,Mrs. Darlene Johnson,0.9333333333333332,False,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(409, 0.6970021611322652), (394, 0.6948093605922729), (350, 0.6653692367358024)]"
344,Brian Blake,0.9,False,False,False,False,True,False,False,True,False,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(37, 0.7797189919178852), (476, 0.7471323950183615), (180, 0.6584394771354108)]"
345,Tabitha Keller,0.9,False,False,False,False,True,False,False,True,False,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[(180, 0.7141105182291703), (121, 0.6822680146847349), (166, 0.6615323022673003)]"
346,Benjamin Edwards,0.9333333333333332,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(445, 0.8509049581189609), (222, 0.8488765700287418), (8, 0.7795176081630496)]"
347,Lindsay Castro,0.9,False,True,False,False,True,False,False,True,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(16, 0.86309982475451), (135, 0.6664116308114527), (453, 0.6636456373057038)]"
348,Samantha Green,0.6,True,False,False,False,True,False,False,True,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[(77, 0.7447530081472957), (278, 0.6583177215431945), (462, 0.6579519582466784)]"
349,Matthew Barton,1.0,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"[(451, 0.83740361432108), (162, 0.6527299120066195), (423, 0.6324555320336759)]"
350,Mrs. Amy Trevino DVM,1.0,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(132, 0.7475176078861693), (130, 0.7197075645185521), (47, 0.7184212081070995)]"
351,Zachary Robertson,0.7333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(447, 0.7917534948671755), (231, 0.694498727377151), (135, 0.694498727377151)]"
352,Margaret Holt,0.8666666666666667,False,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(448, 0.7914297877711748), (64, 0.7815200534492377), (330, 0.7115778507768271)]"
353,Kevin Chapman,0.9333333333333332,True,False,False,False,True,False,False,True,False,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[(166, 0.7372977349618145), (282, 0.7154623169329674), (442, 0.6900931804993014)]"
354,Michael Hoover,0.8333333333333334,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(444, 0.7548737165514471), (229, 0.6602203328263149), (476, 0.6327046363843087)]"
355,Benjamin Doyle,0.9333333333333332,True,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(330, 0.7973885637100406), (187, 0.7271220886204882), (391, 0.7171355110957721)]"
356,Troy Vega,0.6333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,"[(194, 0.715949502181533), (204, 0.7148809797874479), (471, 0.7091983673287674)]"
357,Christian Gilbert,0.7666666666666666,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(293, 0.8505273422269654), (36, 0.7753152209393286), (339, 0.7548006362078473)]"
358,Janet Jones,0.6,False,False,True,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(172, 0.8114340166820294), (460, 0.7695116402872488), (143, 0.7695077291747942)]"
359,Amanda Sawyer,0.9666666666666668,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"[(276, 0.6671278559778155), (126, 0.5621244344841014), (90, 0.5161560002121546)]"
360,Patricia Thompson,0.8,True,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(260, 0.7711356597650745), (292, 0.7659371297812062), (330, 0.7305490191366231)]"
361,Adam Gallagher,0.6666666666666666,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(320, 0.8471973695618574), (244, 0.8149509148841728), (375, 0.7367094686837573)]"
362,Nathaniel Decker,0.8333333333333334,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"[(500, 0.709831333537611), (252, 0.6689602324293416), (404, 0.6659662999787961)]"
363,Amy Liu,0.6,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"[(79, 0.7601989525986736), (33, 0.6966954098955696), (236, 0.652122122696776)]"
